"accession","X20181107_18.053_13_1_track13.x","X20181107_18.053_14_1_track14.x","X20181107_18.053_15_1_track15.x","X20181107_18.053_4_1_track4.x","X20181107_18.053_5_1_track5.x","X20181107_18.053_6_1_track6.x","protein.x","pval_milieu.x","padj_milieu.x","Ratio_XIC$descr","Ratio_XIC$UF.YEL","X20181107_18.053_13_1_track13.y","X20181107_18.053_14_1_track14.y","X20181107_18.053_15_1_track15.y","X20181107_18.053_4_1_track4.y","X20181107_18.053_5_1_track5.y","X20181107_18.053_6_1_track6.y","protein.y","Goodness_of_fit","pval_milieu.y","padj_milieu.y","Ratio_PC$descr","Ratio_PC$UF.YEL"
"gi|659918725|emb|CDP47999.1|",7.20090911051258,7.5177931936941,7.38850887167256,7.65920803137084,7.62905106149661,7.40814597259159,"c525.a1.a1",0.180877934013603,0.229460482420456,"gi|659918725|emb|CDP47999.1| NADH-quinone oxidoreductase subunit I (NADH dehydrogenase I subunit I) (NDH-1 subunit I) [Propionibacterium freudenreichii subsp. freudenreichii]",1.55252100857918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918727|emb|CDP48001.1|",8.92762356105197,8.90787755071824,8.98376083287979,9.04743742029193,9.22890959364998,9.12836796926354,"b38.a1.a1",0.0269822333469207,0.0462299325912395,"gi|659918727|emb|CDP48001.1| NADH-quinone oxidoreductase chain G (NADH dehydrogenase I, chain G) [Propionibacterium freudenreichii subsp. freudenreichii]",1.5860426238105,28,25,28,38,37,36,"b38.a1.a1","OK",0.0300441855073027,0.158847475850491,"gi|659918727|emb|CDP48001.1| NADH-quinone oxidoreductase chain G (NADH dehydrogenase I, chain G) [Propionibacterium freudenreichii subsp. freudenreichii]",1.37037037037037
"gi|659918728|emb|CDP48002.1|",8.72752041073559,8.59281495030327,8.72283442826073,8.71350943837467,8.87884552993411,8.69952933095576,"c124.a1.a1",0.316937204892944,0.364915945932961,"gi|659918728|emb|CDP48002.1| NADH-quinone oxidoreductase chain F (NADH dehydrogenase I, chain F) (NDH-1, chain F) [Propionibacterium freudenreichii subsp. freudenreichii]",1.22041472321519,19,20,19,22,20,21,"c124.a1.a1","OK",0.649389714420911,0.941065763523601,"gi|659918728|emb|CDP48002.1| NADH-quinone oxidoreductase chain F (NADH dehydrogenase I, chain F) (NDH-1, chain F) [Propionibacterium freudenreichii subsp. freudenreichii]",1.08620689655172
"gi|659918730|emb|CDP48004.1|",9.06102227622346,8.91493588455134,8.95587605690688,8.8039485481427,8.91774030613349,8.9916375252485,"c122.a1.a1",0.355662560302632,0.401658993420094,"gi|659918730|emb|CDP48004.1| NADH-quinone oxidoreductase chain D (NADH dehydrogenase I, chain D) [Propionibacterium freudenreichii subsp. freudenreichii]",0.850062488740034,19,16,19,21,21,19,"c122.a1.a1","OK",0.513785175510115,0.93726716625563,"gi|659918730|emb|CDP48004.1| NADH-quinone oxidoreductase chain D (NADH dehydrogenase I, chain D) [Propionibacterium freudenreichii subsp. freudenreichii]",1.12962962962963
"gi|659918731|emb|CDP48005.1|",7.49169614709421,7.59976734985754,7.66423280870936,8.55778348215324,8.53193477109257,8.49439271904178,"c159.a1.a1",6.13200460306193e-05,0.000974831500999588,"gi|659918731|emb|CDP48005.1| NADH-quinone oxidoreductase chain C (NADH dehydrogenase I, chain C) [Propionibacterium freudenreichii subsp. freudenreichii]",8.66683664688549,11,14,11,20,19,19,"c159.a1.a1","OK",0.0226258572512213,0.129916212603787,"gi|659918731|emb|CDP48005.1| NADH-quinone oxidoreductase chain C (NADH dehydrogenase I, chain C) [Propionibacterium freudenreichii subsp. freudenreichii]",1.61111111111111
"gi|659918732|emb|CDP48006.1|",8.54238285628904,8.63310460397845,8.61791659248444,7.98129548220754,8.12000582929524,7.94734404290587,"c334.a1.a1",0.000625940663249013,0.00326120345558309,"gi|659918732|emb|CDP48006.1| NADH-quinone oxidoreductase chain B [Propionibacterium freudenreichii subsp. freudenreichii]",0.265005553398307,6,6,6,8,6,6,"c334.a1.a1","OK",0.745546039901447,0.941065763523601,"gi|659918732|emb|CDP48006.1| NADH-quinone oxidoreductase chain B [Propionibacterium freudenreichii subsp. freudenreichii]",1.11111111111111
"gi|659918735|emb|CDP48009.1|",9.62149658174862,9.52594976726362,9.5799558992444,8.96137084602532,9.08874864514197,8.93457400391253,"b83.a1.a1",0.000455200838279807,0.00274004388090758,"gi|659918735|emb|CDP48009.1| electron transfer oxidoreductase [Propionibacterium freudenreichii subsp. freudenreichii]",0.264669726550778,26,25,26,25,24,22,"b83.a1.a1","OK",0.621825672794094,0.941065763523601,"gi|659918735|emb|CDP48009.1| electron transfer oxidoreductase [Propionibacterium freudenreichii subsp. freudenreichii]",0.922077922077922
"gi|659918736|emb|CDP48010.1|",8.03208785911372,8.09880532599975,8.03520548662103,8.26618737239543,8.27054609007716,8.31250376497864,"c332.a1.a1",0.000975948736098985,0.00417302218194049,"gi|659918736|emb|CDP48010.1| Menaquinone-specific isochorismate synthase [Propionibacterium freudenreichii subsp. freudenreichii]",1.68699917517301,7,7,6,8,8,8,"c332.a1.a1","OK",0.546216531709404,0.941065763523601,"gi|659918736|emb|CDP48010.1| Menaquinone-specific isochorismate synthase [Propionibacterium freudenreichii subsp. freudenreichii]",1.2
"gi|659918738|emb|CDP48012.1|",7.51118293514395,7.37818281906952,6.36707960748476,7.53093724615357,7.57926304061699,7.49274561607048,"c514.a1.a1",0.282918884509208,0.334113730277541,"gi|659918738|emb|CDP48012.1| ABC transporter ATP-binding protein [Propionibacterium freudenreichii subsp. freudenreichii]",1.75594053231591,3,4,2,4,4,4,"c514.a1.a1","OK",0.511968739546085,0.93726716625563,"gi|659918738|emb|CDP48012.1| ABC transporter ATP-binding protein [Propionibacterium freudenreichii subsp. freudenreichii]",1.33333333333333
"gi|659918739|emb|CDP48013.1|",7.543436343456,7.63840900785953,7.62301556692195,7.48391474374196,7.53838844692935,7.31634551880943,"c448.a1.a1",0.100362612608962,0.141742186372566,"gi|659918739|emb|CDP48013.1| Menaquinone biosynthesis methyltransferase ubiE [Propionibacterium freudenreichii subsp. freudenreichii]",0.71198461976751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918740|emb|CDP48014.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,6,6,6,"c437.a1.a1","OK",0.00190764340528293,0.0192204071400204,"gi|659918740|emb|CDP48014.1| nuclease (RecB family) [Propionibacterium freudenreichii subsp. freudenreichii]",4.5
"gi|659918741|emb|CDP48015.1|",6.45047677543585,6.7251826932904,6.69629472136904,6.60526673697041,6.85061493960455,6.94673414686241,"c670.a1.a1",0.257011939568356,0.30941243210171,"gi|659918741|emb|CDP48015.1| 1,4-dihydroxy-2-naphthoateoctaprenyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",1.52382078347635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918752|emb|CDP48026.1|",8.18168554293807,8.30686391744755,8.19552588088498,8.39987286456093,8.24166591636293,8.31958451785887,"c327.a1.a1",0.201384209498535,0.249957465149157,"gi|659918752|emb|CDP48026.1| Zinc-containing alcohol dehydrogenase superfamily [Propionibacterium freudenreichii subsp. freudenreichii]",1.24002949785327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918756|emb|CDP48030.1|",7.77972661486545,7.95755800223767,7.75661632338781,7.62773991311219,7.77166297965023,7.67309371603766,"c447.a1.a1",0.139766361130293,0.184765765246869,"gi|659918756|emb|CDP48030.1| Transcriptional regulator, ArsR family [Propionibacterium freudenreichii subsp. freudenreichii]",0.714668407006632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918760|emb|CDP47778.1|",7.39682026264811,7.62719026084837,7.65072878594369,7.6376463109108,7.78302060763291,7.69214083032917,"c381.a1.a1",0.185466052856244,0.233243311908461,"gi|659918760|emb|CDP47778.1| Hypothetical protein PFCIRM129_07345 [Propionibacterium freudenreichii subsp. freudenreichii]",1.36810210966743,4,5,5,6,5,5,"c381.a1.a1","OK",0.714899549219498,0.941065763523601,"gi|659918760|emb|CDP47778.1| Hypothetical protein PFCIRM129_07345 [Propionibacterium freudenreichii subsp. freudenreichii]",1.14285714285714
"gi|659918764|emb|CDP47782.1|",8.13047950841445,8.18088921802975,8.14469758742286,8.71781380390782,8.57496058847001,8.5004069687882,"c125.a1.a1",0.00244047450665439,0.00749056531745407,"gi|659918764|emb|CDP47782.1| Hypothetical protein PFCIRM129_07365 [Propionibacterium freudenreichii subsp. freudenreichii]",2.84925777037303,17,20,18,24,22,21,"c125.a1.a1","OK",0.276900749017267,0.689102619502958,"gi|659918764|emb|CDP47782.1| Hypothetical protein PFCIRM129_07365 [Propionibacterium freudenreichii subsp. freudenreichii]",1.21818181818182
"gi|659918769|emb|CDP47787.1|",8.1331941657407,8.27694107410563,8.17878619686278,8.75892775402324,8.7488553858411,8.64951039515624,"c177.a1.a1",0.00068059907344078,0.00335988100808172,"gi|659918769|emb|CDP47787.1| Hypothetical protein PFCIRM129_07390 [Propionibacterium freudenreichii subsp. freudenreichii]",3.32131928552038,12,12,11,16,14,16,"c177.a1.a1","OK",0.220909550485986,0.629200761530117,"gi|659918769|emb|CDP47787.1| Hypothetical protein PFCIRM129_07390 [Propionibacterium freudenreichii subsp. freudenreichii]",1.31428571428571
"gi|659918774|emb|CDP47792.1|",9.46163024925223,9.47000505038463,9.5369403084431,9.0596169038066,9.12431283237439,9.0553710815518,"b59.a1.a1",0.000231727230465081,0.00184193439600449,"gi|659918774|emb|CDP47792.1| Cell envelope-related transcriptional attenuator [Propionibacterium freudenreichii subsp. freudenreichii]",0.389113794487205,29,29,28,27,26,26,"b59.a1.a1","OK",0.585732164164376,0.941065763523601,"gi|659918774|emb|CDP47792.1| Cell envelope-related transcriptional attenuator [Propionibacterium freudenreichii subsp. freudenreichii]",0.918604651162791
"gi|659918776|emb|CDP47794.1|",7.19643912223375,7.36517052835366,7.11435702918766,7.57397304243581,7.47487391075961,7.23407580268454,"c532.a1.a1",0.180977703070327,0.229460482420456,"gi|659918776|emb|CDP47794.1| Phosphoribosylaminoimidazole carboxylase ATPase subunit [Propionibacterium freudenreichii subsp. freudenreichii]",1.62732886212592,4,4,3,4,4,4,"c532.a1.a1","OK",0.834801667160383,0.941065763523601,"gi|659918776|emb|CDP47794.1| Phosphoribosylaminoimidazole carboxylase ATPase subunit [Propionibacterium freudenreichii subsp. freudenreichii]",1.09090909090909
"gi|659918777|emb|CDP47795.1|",8.28289099482372,8.3401101088921,8.30053375318834,8.60308676199013,8.55263213779178,8.51847408196217,"c157.a1.a1",0.00110597284125217,0.00454108054024068,"gi|659918777|emb|CDP47795.1| Peptidase S51 family protein, dipeptidase E [Propionibacterium freudenreichii subsp. freudenreichii]",1.78218828367265,16,15,12,18,16,18,"c157.a1.a1","OK",0.355448119545446,0.79418115413083,"gi|659918777|emb|CDP47795.1| Peptidase S51 family protein, dipeptidase E [Propionibacterium freudenreichii subsp. freudenreichii]",1.2093023255814
"gi|659918778|emb|CDP47796.1|",6.86750983295131,6.95956286170386,6.74692005426356,7.24178699115977,7.29915376936006,7.35657501300982,"c618.a1.a1",0.003226011598951,0.00907242992336781,"gi|659918778|emb|CDP47796.1| transcriptional regulator TetR family [Propionibacterium freudenreichii subsp. freudenreichii]",2.72337540526247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918787|emb|CDP47805.1|",7.10587118338494,7.00204047947668,7.19149556073304,6.61968722944446,6.09539351639538,6.59326799885735,"c614.a1.a1",0.0207371579632718,0.0371590691827414,"gi|659918787|emb|CDP47805.1| Propionyl-CoA carboxylase beta chain [Propionibacterium freudenreichii subsp. freudenreichii]",0.243320597878705,3,2,2,3,2,3,"c614.a1.a1","OK",0.796179498219334,0.941065763523601,"gi|659918787|emb|CDP47805.1| Propionyl-CoA carboxylase beta chain [Propionibacterium freudenreichii subsp. freudenreichii]",1.14285714285714
"gi|659918789|emb|CDP47807.1|",7.08660682413651,7.20964011491966,7.03473077244246,7.18093929533278,7.23200820251492,7.23773641936827,"c557.a1.a1",0.124306513170787,0.168275192501939,"gi|659918789|emb|CDP47807.1| Maf-like protein [Propionibacterium freudenreichii subsp. freudenreichii]",1.26177241554077,2,2,3,4,4,4,"c557.a1.a1","OK",0.248553939672604,0.657068335570152,"gi|659918789|emb|CDP47807.1| Maf-like protein [Propionibacterium freudenreichii subsp. freudenreichii]",1.71428571428571
"gi|659918791|emb|CDP47809.1|",7.19916095658144,7.37776880620148,7.2682055614527,7.39520408335948,7.43084455982921,7.54921417847701,"c630.a1.a1",0.0645275113849716,0.0980565123987313,"gi|659918791|emb|CDP47809.1| Hypothetical protein PFCIRM129_07505 [Propionibacterium freudenreichii subsp. freudenreichii]",1.49804529886891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918793|emb|CDP47811.1|",7.74668749607476,7.91174445638805,7.81436873659923,7.50185189269781,7.58398546997357,7.52884205996754,"c396.a1.a1",0.0059613055655308,0.0138034566832826,"gi|659918793|emb|CDP47811.1| Formamidopyrimidine-DNA glycosylase (DNA-formamidopyrimidine glycosylase) [Propionibacterium freudenreichii subsp. freudenreichii]",0.512850285257178,5,6,6,7,6,6,"c396.a1.a1","OK",0.738817900552041,0.941065763523601,"gi|659918793|emb|CDP47811.1| Formamidopyrimidine-DNA glycosylase (DNA-formamidopyrimidine glycosylase) [Propionibacterium freudenreichii subsp. freudenreichii]",1.11764705882353
"gi|659918794|emb|CDP47812.1|",8.91836562304092,8.84794496496851,8.92130940571719,9.09842994658596,9.22181950066984,9.2115622188468,"b42.a1.a1",0.00368463583997611,0.0100196237753736,"gi|659918794|emb|CDP47812.1| Acetyl-CoA carboxylase [Propionibacterium freudenreichii subsp. freudenreichii]",1.92124839054952,35,34,33,36,33,32,"b42.a1.a1","OK",0.944045312732876,0.947594355261947,"gi|659918794|emb|CDP47812.1| Acetyl-CoA carboxylase [Propionibacterium freudenreichii subsp. freudenreichii]",0.990196078431372
"gi|659918796|emb|CDP47814.1|",8.76783289216297,8.86002643119077,8.76129531933926,8.7195687787943,8.62483309858625,8.60611956115027,"c110.a1.a1",0.0368263810627346,0.0607243517523816,"gi|659918796|emb|CDP47814.1| Dihydroorotate dehydrogenase [Propionibacterium freudenreichii subsp. freudenreichii]",0.714988500443056,19,15,18,22,17,16,"c110.a1.a1","OK",0.7717856743051,0.941065763523601,"gi|659918796|emb|CDP47814.1| Dihydroorotate dehydrogenase [Propionibacterium freudenreichii subsp. freudenreichii]",1.05769230769231
"gi|659918797|emb|CDP47815.1|",9.40744676074669,9.28079426085213,9.3282797236343,9.14731302248722,9.34302608759537,9.35353884226765,"a1.a2.a1",0.49406151630572,0.537400245806222,"gi|659918797|emb|CDP47815.1| Pyruvate:ferredoxin (Flavodoxin) oxidoreductase [Propionibacterium freudenreichii subsp. freudenreichii]",0.889310092649464,65,58,64,66,64,65,"a1.a2.a1","OK",0.682297083919432,0.941065763523601,"gi|659918797|emb|CDP47815.1| Pyruvate:ferredoxin (Flavodoxin) oxidoreductase [Propionibacterium freudenreichii subsp. freudenreichii]",1.0427807486631
"gi|659918799|emb|CDP47817.1|",7.59191861747752,7.45749946902905,7.52255732554949,8.19970437770787,8.07695290280354,8.14811056881031,"c216.a1.a1",0.00030221747733761,0.00213342016863753,"gi|659918799|emb|CDP47817.1| zinc-binding dehydrogenase [Propionibacterium freudenreichii subsp. freudenreichii]",4.14018558110111,9,7,7,12,10,10,"c216.a1.a1","OK",0.223872930132439,0.629200761530117,"gi|659918799|emb|CDP47817.1| zinc-binding dehydrogenase [Propionibacterium freudenreichii subsp. freudenreichii]",1.39130434782609
"gi|659918812|emb|CDP47830.1|",8.4806433233706,8.58810208538053,8.61605129802295,8.44157748898769,8.43128236618211,8.37961912229199,"c294.a1.a1",0.0339683634746257,0.0567665373430403,"gi|659918812|emb|CDP47830.1| Hypothetical secreted protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.71271755260177,11,11,11,12,11,12,"c294.a1.a1","OK",0.808351605989448,0.941065763523601,"gi|659918812|emb|CDP47830.1| Hypothetical secreted protein [Propionibacterium freudenreichii subsp. freudenreichii]",1.06060606060606
"gi|659918824|emb|CDP47842.1|",6.86733262644545,6.92351163217518,6.77210162223661,7.2342141029423,7.24775017277177,7.1530405312614,"c652.a1.a1",0.00255264435437185,0.00772019268151487,"gi|659918824|emb|CDP47842.1| Hypothetical membrane protein [Propionibacterium freudenreichii subsp. freudenreichii]",2.26413598114056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918826|emb|CDP47844.1|",8.50323768768505,8.58922725812772,8.64229185635201,7.73486172197019,7.79428275331955,7.82907540607152,"c256.a1.a1",8.54215723724942e-05,0.00105922749741893,"gi|659918826|emb|CDP47844.1| Phospholipase D/Transphosphatidylase [Propionibacterium freudenreichii subsp. freudenreichii]",0.160627624983258,12,12,12,12,10,9,"c256.a1.a1","OK",0.541112671976332,0.941065763523601,"gi|659918826|emb|CDP47844.1| Phospholipase D/Transphosphatidylase [Propionibacterium freudenreichii subsp. freudenreichii]",0.861111111111111
"gi|659918834|emb|CDP47852.1|",8.54221621834255,8.47441139310872,8.64333180705316,7.90573160231828,8.17964984722901,8.1251109510072,"c485.a1.a1",0.00760208320228044,0.0164800405084401,"gi|659918834|emb|CDP47852.1| Possible stress-response transcriptional regulator protein PspC [Propionibacterium freudenreichii subsp. freudenreichii]",0.336034020183265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918835|emb|CDP47853.1|",7.95734805475796,7.85436555980609,8.43457566447821,8.36740310951906,7.80904644671446,7.7935294302356,"c346.a1.a1",0.740993964051536,0.774732306428251,"gi|659918835|emb|CDP47853.1| NADPH:quinone reductase related Zn-dependent oxidoreductase [Propionibacterium freudenreichii subsp. freudenreichii]",0.828293360873151,10,10,9,10,10,10,"c346.a1.a1","OK",0.896414501668031,0.941065763523601,"gi|659918835|emb|CDP47853.1| NADPH:quinone reductase related Zn-dependent oxidoreductase [Propionibacterium freudenreichii subsp. freudenreichii]",1.03448275862069
"gi|659918841|emb|CDP47859.1|",8.77263834003697,8.88610223838173,8.95457109733102,8.56231905170925,8.43796273928906,8.33925859695778,"c212.a1.a1",0.00706884202682884,0.0156524359165496,"gi|659918841|emb|CDP47859.1| binding protein of ribose ABC transporter [Propionibacterium freudenreichii subsp. freudenreichii]",0.379044210010478,13,13,13,13,11,12,"c212.a1.a1","OK",0.728999763327378,0.941065763523601,"gi|659918841|emb|CDP47859.1| binding protein of ribose ABC transporter [Propionibacterium freudenreichii subsp. freudenreichii]",0.923076923076923
"gi|659918842|emb|CDP47860.1|",7.31359351380221,7.43763207998057,7.31357937223038,7.26869769727581,7.24582047485373,7.25542307613999,"c526.a1.a1",0.0787682522208669,0.115725868191795,"gi|659918842|emb|CDP47860.1| arabinose operon repressor [Propionibacterium freudenreichii subsp. freudenreichii]",0.790244698658126,4,4,4,3,4,4,"c526.a1.a1","OK",0.834801667160383,0.941065763523601,"gi|659918842|emb|CDP47860.1| arabinose operon repressor [Propionibacterium freudenreichii subsp. freudenreichii]",0.916666666666667
"gi|659918847|emb|CDP47865.1|",7.8996940856228,8.07837650579489,7.87088418078564,7.78229242993194,7.91563864623427,7.77575121161561,"c582.a1.a1",0.189845941737734,0.238268185986629,"gi|659918847|emb|CDP47865.1| Cysteine synthase 1 [Propionibacterium freudenreichii subsp. freudenreichii]",0.740900406391526,2,2,2,3,3,3,"c582.a1.a1","OK",0.437031079898384,0.866652734017615,"gi|659918847|emb|CDP47865.1| Cysteine synthase 1 [Propionibacterium freudenreichii subsp. freudenreichii]",1.5
"gi|659918848|emb|CDP47866.1|",8.93922385020476,8.99665153858533,8.99675267925483,8.16132135641065,8.31753054176104,8.20910179633412,"c271.a1.a1",0.000116414421854314,0.00120751125268058,"gi|659918848|emb|CDP47866.1| Serine acetyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",0.180282100169599,10,10,10,11,9,7,"c271.a1.a1","OK",0.691034526349914,0.941065763523601,"gi|659918848|emb|CDP47866.1| Serine acetyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",0.9
"gi|659918850|emb|CDP47868.1|",7.0729252450348,7.25267563765068,7.24594263318317,6.09895283623459,6.39918751581432,5.97467301817503,"c653.a1.a1",0.00175388029071229,0.00596278994535303,"gi|659918850|emb|CDP47868.1| Hypothetical protein PFCIRM129_07805 [Propionibacterium freudenreichii subsp. freudenreichii]",0.0994208777878024,3,3,3,2,2,1,"c653.a1.a1","OK",0.281686035221309,0.689102619502958,"gi|659918850|emb|CDP47868.1| Hypothetical protein PFCIRM129_07805 [Propionibacterium freudenreichii subsp. freudenreichii]",0.555555555555556
"gi|659918851|emb|CDP47869.1|",8.35393929966476,8.45076316589586,8.3531143772348,8.08588316055397,8.22611057855355,8.20392311968284,"c300.a1.a1",0.0169149720611928,0.0312617072644957,"gi|659918851|emb|CDP47869.1| Hypothetical protein PFCIRM129_07810 [Propionibacterium freudenreichii subsp. freudenreichii]",0.613446842080304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918854|emb|CDP47872.1|",8.01867646599231,8.07537276204588,7.96090615060532,8.37771484522315,8.32997881310774,8.18361986283199,"b54.a1.a1",0.0142002412158114,0.0276860048861732,"gi|659918854|emb|CDP47872.1| Inosine-5-monophosphate dehydrogenase (IMP dehydrogenase) (IMPDH) (IMPD) / GMP reductase [Propionibacterium freudenreichii subsp. freudenreichii]",1.92233855762103,9,13,8,37,37,36,"b54.a1.a1","OK",3.1405243010212e-12,5.59013325581773e-10,"gi|659918854|emb|CDP47872.1| Inosine-5-monophosphate dehydrogenase (IMP dehydrogenase) (IMPDH) (IMPD) / GMP reductase [Propionibacterium freudenreichii subsp. freudenreichii]",3.66666666666667
"gi|659918855|emb|CDP47873.1|",9.18684132211234,9.05083005360827,9.23466299746122,8.99941469859666,9.03510164538703,9.00286225336205,"b77.a1.a1",0.0614183115221646,0.0940230941820792,"gi|659918855|emb|CDP47873.1| Inosine-5-monophosphate dehydrogenase (IMP dehydrogenase) (IMPDH) (IMPD) / GMP reductase) [Propionibacterium freudenreichii subsp. freudenreichii]",0.705621471458976,25,22,22,26,25,25,"b77.a1.a1","OK",0.560949771570206,0.941065763523601,"gi|659918855|emb|CDP47873.1| Inosine-5-monophosphate dehydrogenase (IMP dehydrogenase) (IMPDH) (IMPD) / GMP reductase) [Propionibacterium freudenreichii subsp. freudenreichii]",1.10144927536232
"gi|659918856|emb|CDP47874.1|",10.1947834997197,10.1493233798292,10.1743801645487,10.174821142731,9.96274461668755,9.87575627299086,"a9.a2.a1",0.133971934829362,0.178629246439149,"gi|659918856|emb|CDP47874.1| 60 kDa chaperonin 1 (Protein Cpn60 1) (groEL protein 1) (Heat shock protein 60 1) [Propionibacterium freudenreichii subsp. freudenreichii]",0.707902220730263,62,56,61,63,58,55,"a9.a2.a1","OK",0.873492068595544,0.941065763523601,"gi|659918856|emb|CDP47874.1| 60 kDa chaperonin 1 (Protein Cpn60 1) (groEL protein 1) (Heat shock protein 60 1) [Propionibacterium freudenreichii subsp. freudenreichii]",0.983240223463687
"gi|659918858|emb|CDP47876.1|",7.99494600162497,8.15768193068343,8.04687639357062,8.1710688671465,8.13152080675791,8.06378178298407,"c339.a1.a1",0.386733563039773,0.432806514593247,"gi|659918858|emb|CDP47876.1| binding protein of choline ABC transporter [Propionibacterium freudenreichii subsp. freudenreichii]",1.12838161954927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918860|emb|CDP47878.1|",8.20382104734219,8.07312436785521,8.15964895307462,7.91640717451988,7.92361235333014,8.09122758305186,"c270.a1.a1",0.0705964353103398,0.106495839154284,"gi|659918860|emb|CDP47878.1| ATP-binding protein opuCA of Glycine betaine/carnitine/choline ABC transporter [Propionibacterium freudenreichii subsp. freudenreichii]",0.685517137868955,10,9,10,11,10,11,"c270.a1.a1","OK",0.700839017006305,0.941065763523601,"gi|659918860|emb|CDP47878.1| ATP-binding protein opuCA of Glycine betaine/carnitine/choline ABC transporter [Propionibacterium freudenreichii subsp. freudenreichii]",1.10344827586207
"gi|659918865|emb|CDP47883.1|",7.411775432775,6.9935895909116,6.61048351801251,6.61017437218391,6.69606386800464,6.52411203051748,"c550.a1.a1",0.170276379730982,0.219940323819185,"gi|659918865|emb|CDP47883.1| Aminopeptidase C, Bleomycin hydrolase [Propionibacterium freudenreichii subsp. freudenreichii]",0.311639926079628,4,4,1,3,1,3,"c550.a1.a1","OK",0.61661414703442,0.941065763523601,"gi|659918865|emb|CDP47883.1| Aminopeptidase C, Bleomycin hydrolase [Propionibacterium freudenreichii subsp. freudenreichii]",0.777777777777778
"gi|659918867|emb|CDP47885.1|",8.80701335966724,8.86800370300736,8.80404585310291,8.44088780051872,8.2951015827709,8.3379309852121,"c238.a1.a1",0.000618903177032559,0.00325186415051005,"gi|659918867|emb|CDP47885.1| Putative O-sialoglycoprotein endopeptidase [Propionibacterium freudenreichii subsp. freudenreichii]",0.342763084766469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918869|emb|CDP47887.1|",8.00741629740442,8.11107870391678,7.97543802489571,8.18786345924382,8.13050562276879,8.08800930844933,"c366.a1.a1",0.106313296687673,0.148455504383688,"gi|659918869|emb|CDP47887.1| Peptidase, family M22 [Propionibacterium freudenreichii subsp. freudenreichii]",1.26514586167404,7,7,7,7,7,8,"c366.a1.a1","OK",0.878788296431436,0.941065763523601,"gi|659918869|emb|CDP47887.1| Peptidase, family M22 [Propionibacterium freudenreichii subsp. freudenreichii]",1.04761904761905
"gi|659918871|emb|CDP47889.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,9,10,8,"c291.a1.a1","OK",0.000394212930316371,0.00567962916021835,"gi|659918871|emb|CDP47889.1| Hypothetical protein PFCIRM129_07910 [Propionibacterium freudenreichii subsp. freudenreichii]",3.85714285714286
"gi|659918876|emb|CDP47894.1|",7.07551133848258,6.90182511602783,6.52908177008601,7.99955644519525,8.02816605547085,7.8961788757941,"c371.a1.a1",0.0023666164704387,0.00737337794810046,"gi|659918876|emb|CDP47894.1| Pantothenate kinase (Pantothenic acid kinase) [Propionibacterium freudenreichii subsp. freudenreichii]",12.2687705435824,6,5,2,7,7,7,"c371.a1.a1","OK",0.16806508005194,0.534206861593665,"gi|659918876|emb|CDP47894.1| Pantothenate kinase (Pantothenic acid kinase) [Propionibacterium freudenreichii subsp. freudenreichii]",1.61538461538462
"gi|659918877|emb|CDP47895.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,4,3,3,"c551.a1.a1","OK",0.192420067904713,0.586982749703518,"gi|659918877|emb|CDP47895.1| Phosphoglucosamine mutase [Propionibacterium freudenreichii subsp. freudenreichii]",2
"gi|659918878|emb|CDP47896.1|",6.86797442425108,7.11411271554477,6.9582066194387,6.93137273779056,6.51752043996197,6.51752043996197,"c583.a1.a1",0.105207363613287,0.147242811377513,"gi|659918878|emb|CDP47896.1| 30S ribosomal protein S9 [Propionibacterium freudenreichii subsp. freudenreichii]",0.51324036176928,3,3,3,3,2,0,"c583.a1.a1","OK",0.28168603522131,0.689102619502958,"gi|659918878|emb|CDP47896.1| 30S ribosomal protein S9 [Propionibacterium freudenreichii subsp. freudenreichii]",0.555555555555556
